EmployeeID,Age,Gender,MaritalStatus,Education,LevelBand,LevelBandNum,Department,Location,ShiftType,YearsAtCompany,YearsInCurrentRole,YearsWithCurrManager,TotalWorkingYears,YearsSinceLastPromo,PromotionsLast3Yrs,Salary_Annual,MarketRateRatio,HikePercentLast,BonusPct,ManagerRating,TeamSize,DistanceFromHome,JobSatisfaction,EnvSatisfaction,RelationshipSat,WorkLifeBalance,AvgSatisfaction,PerformanceRating,AwardsReceived,RecognitionsReceived,TrainingLastYear,Leaves_30d,Leaves_90d,Leaves_180d,Leaves_365d,SickLeave_Annual,OverTime,BusinessTravel,NumCompaniesWorked,WFH_DaysPerWeek,AttritionProb_True,AttritionBinary,Attrition,IsUnderpaid,IsSeverelyUnderpaid,PayGapPct,StagnationIndex,RecognitionGap,LeaveSpike30,LeaveSpike90,LeaveVelocity,SatComposite,SatBelow2,OT_LowSat,WFH_SatInteraction,TravelDistance,IsNewJoiner,IsVeteran,CompanyLoyaltyScore,IsJobHopper,IsDisruptiveShift,IsFullWFH,IsMarried,CompositeRiskFlags,AttritionProb,RiskCategory
ML14653,40,Male,Single,Bachelor,P1B,2,Operations,Pune,Flexible,4,3,1,20,8,0,626053,1.069,14.2,6.6,3,16,36,4,3,4,4,3.75,3,4,1,5,1,2,8,16,3,No,Rare,1,0,0.0502,0,No,0,0,-6.9,16,0,0,0,4.0,3.8,0,0,0,0,0,0,0.2,0,0,0,0,1,0.1148,Low
ML14654,37,Female,Divorced,Master,P2B,5,Product,Bengaluru,Night,3,3,2,16,1,2,1033343,0.681,10.8,7.8,3,14,34,3,2,1,3,2.25,3,3,2,5,2,6,9,19,3,No,Frequent,4,0,0.3273,0,No,1,1,31.9,0,0,0,0,6.33,2.5,0,0,0,34,0,0,0.19,1,1,0,0,2,0.2242,Medium
ML14655,43,Female,Married,Other,P4,9,Product,Bengaluru,Rotational,15,15,0,21,0,2,2901065,0.849,10.6,19.4,2,5,2,3,3,3,1,2.5,3,0,1,3,2,2,2,23,0,Yes,None,1,2,0.1657,0,No,1,0,15.1,0,3,0,0,1.53,2.4,0,0,6,0,0,1,0.71,0,1,0,1,3,0.2548,Medium
ML14656,36,Female,Married,Bachelor,P4,9,Sales,WFH,Rotational,3,2,0,16,2,0,2417998,1.047,5.6,5.7,2,18,12,2,4,3,3,3.0,4,1,0,4,1,1,12,15,1,No,None,2,5,0.0502,0,No,0,0,-4.7,4,3,0,0,5.0,2.85,0,0,10,0,0,0,0.19,0,1,1,1,1,0.1428,Low
ML14657,52,Female,Married,Master,P1B,2,Engineering,Mumbai,Day,11,6,1,32,2,1,543897,0.599,11.6,11.1,3,15,28,3,3,1,2,2.25,3,0,1,0,2,4,8,22,2,No,Frequent,6,3,0.312,0,No,1,1,40.1,1,3,0,0,2.0,2.4,0,0,9,28,0,1,0.34,1,0,0,1,1,0.2611,Medium
ML14658,32,Male,Married,Master,P3A,7,QA,Mumbai,Day,10,7,6,12,0,1,1737093,0.811,8.0,13.0,4,17,20,3,4,3,2,3.0,4,1,0,2,2,2,11,18,3,No,None,4,0,0.0502,0,No,1,0,18.9,0,3,0,0,1.8,2.9,0,0,0,0,0,1,0.83,1,0,0,1,1,0.0972,Low
ML14659,42,Male,Married,Bachelor,P1B,2,Sales,Bengaluru,Day,0,0,0,20,1,1,579647,0.856,16.4,20.6,4,14,20,4,4,3,3,3.5,4,1,0,6,1,1,12,17,0,No,Rare,3,0,0.0502,0,No,1,0,14.4,0,3,0,0,17.0,3.55,0,0,0,0,1,0,0.0,0,0,0,1,1,0.1193,Low
ML14660,29,Male,Single,PhD,P3A,7,Sales,Pune,Day,2,1,0,9,3,0,1092307,0.644,9.0,11.5,3,9,55,3,3,4,2,3.0,3,1,3,1,2,3,5,16,4,No,Rare,7,1,0.4995,0,No,1,1,35.6,6,2,0,0,8.0,2.85,0,0,3,0,0,0,0.22,1,0,0,0,2,0.4329,High
ML14661,37,Female,Married,Bachelor,P5,10,Operations,Hyderabad,Flexible,4,4,4,17,4,0,3748163,1.044,8.3,8.6,2,19,31,3,4,2,2,2.75,4,0,0,6,0,2,6,17,0,No,Rare,4,2,0.0502,0,No,0,0,-4.4,8,4,0,0,4.25,2.75,0,0,6,0,0,0,0.24,1,0,0,1,1,0.1241,Low
ML14662,39,Male,Single,Bachelor,P2B,5,Sales,Chennai,Night,0,0,0,19,0,1,1393377,1.187,14.1,5.1,1,4,52,2,4,2,3,2.75,4,1,0,5,1,3,8,8,5,No,Rare,3,0,0.1401,0,No,0,0,-18.7,0,3,0,0,8.0,2.7,0,0,0,0,1,0,0.0,0,1,0,0,1,0.1508,Low
ML14663,40,Male,Single,Other,P1A,1,Product,Hyderabad,Day,0,0,0,19,1,1,472014,0.851,9.3,5.5,4,20,22,3,4,4,3,3.5,3,1,4,6,3,7,7,17,1,No,Rare,1,1,0.2013,0,No,1,0,14.9,0,2,1,0,17.0,3.35,0,0,3,0,1,0,0.0,0,0,0,0,2,0.1829,Medium
ML14664,40,Female,Married,Bachelor,P3A,7,Engineering,Bengaluru,Day,15,5,2,20,0,1,1742001,0.73,5.6,9.9,5,12,13,3,3,1,4,2.75,2,1,3,0,0,1,9,12,0,No,Rare,4,2,0.0502,0,No,1,1,27.0,0,1,0,0,0.8,3.0,0,0,6,0,0,1,0.75,1,0,0,1,1,0.0517,Low
ML14665,22,Male,Married,Bachelor,P2B,5,Operations,Hyderabad,Day,2,1,1,0,0,2,1241631,1.095,2.9,8.5,2,15,4,4,4,3,3,3.5,2,0,1,6,1,4,4,8,2,No,None,1,0,0.0502,0,No,0,0,-9.5,0,2,0,0,4.0,3.55,0,0,0,0,0,0,2.0,0,0,0,1,0,0.0505,Low
ML14666,33,Male,Divorced,Master,P4,9,Infra,Bengaluru,Flexible,0,0,0,12,2,0,2543993,0.845,5.4,9.7,2,23,59,2,2,3,1,2.0,3,1,1,4,2,4,8,8,1,No,Rare,6,2,0.5498,0,No,1,0,15.5,4,2,0,0,8.0,1.85,0,0,4,0,1,0,0.0,1,0,0,0,1,0.4703,Critical
ML14667,29,Male,Married,Master,P2A,4,Infra,Chennai,Day,1,1,1,7,5,0,899574,0.919,1.7,12.9,4,15,46,3,4,3,1,2.75,2,1,0,3,3,7,7,10,2,No,Rare,0,0,0.532,0,No,0,0,8.1,10,1,1,0,10.0,2.6,0,0,0,0,1,0,0.14,0,0,0,1,2,0.3683,High
ML14668,30,Male,Married,Master,P4,9,QA,Bengaluru,Rotational,2,2,2,9,2,1,3254255,0.998,8.6,6.7,4,9,19,1,3,4,4,3.0,2,2,0,5,2,3,7,15,3,No,None,7,0,0.0502,0,No,0,0,0.2,1,0,0,0,7.5,2.75,0,0,0,0,0,0,0.22,1,1,0,1,1,0.1168,Low
ML14669,31,Male,Divorced,Master,P2A,4,Product,Bengaluru,Day,1,0,0,9,2,1,1068230,0.862,12.4,11.9,4,13,29,2,1,4,3,2.5,3,0,2,5,2,9,9,16,2,No,Rare,7,0,0.3594,1,Yes,1,0,13.8,1,3,0,1,16.0,2.4,0,0,0,0,1,0,0.11,1,0,0,0,1,0.4083,High
ML14670,41,Female,Married,Bachelor,P1B,2,Sales,Mumbai,Day,0,0,0,20,4,0,582088,0.824,6.7,15.2,4,21,51,4,4,3,2,3.25,3,1,1,1,0,1,5,16,3,No,Rare,1,1,0.2429,0,No,1,0,17.6,8,2,0,0,16.0,3.25,0,0,4,0,1,0,0.0,0,0,0,1,2,0.2777,Medium
ML14671,35,Female,Married,Bachelor,P2A,4,Infra,Bengaluru,Day,2,0,0,15,3,1,841162,0.769,19.1,0.9,5,12,21,3,4,4,3,3.5,3,3,1,4,1,2,5,16,3,No,None,0,0,0.0502,0,No,1,1,23.1,3,0,0,0,8.0,3.35,0,0,0,0,0,0,0.13,0,0,0,1,1,0.0678,Low
ML14672,29,Female,Married,PhD,P1A,1,QA,Hyderabad,Flexible,18,2,1,9,8,0,518408,0.98,3.3,10.9,3,9,25,3,3,3,2,2.75,3,1,2,1,0,1,6,18,2,No,Rare,6,0,0.5138,1,Yes,0,0,2.0,16,2,0,0,1.0,2.7,0,0,0,0,0,1,2.0,1,0,0,1,1,0.271,Medium
ML14673,22,Female,Married,Bachelor,P2A,4,HR,Hyderabad,Day,3,1,0,2,2,1,953253,1.053,11.1,17.2,4,16,14,2,3,1,1,1.75,3,1,0,5,0,3,6,14,5,No,None,1,0,0.0662,0,No,0,0,-5.3,1,2,0,0,4.67,1.75,1,0,0,0,0,0,1.5,0,0,0,1,0,0.1448,Low
ML14674,46,Male,Married,Other,P3A,7,Sales,WFH,Rotational,12,4,1,24,4,0,1586788,1.092,10.7,12.1,4,6,26,1,4,3,2,2.5,3,3,0,3,2,2,10,13,1,No,Rare,2,5,0.0767,0,No,0,0,-9.2,8,0,0,0,1.08,2.2,0,0,5,0,0,1,0.5,0,1,1,1,2,0.1255,Low
ML14675,28,Male,Married,Bachelor,P1B,2,Engineering,Bengaluru,Day,4,2,2,7,3,1,433717,0.499,7.3,6.9,4,8,29,2,1,1,2,1.5,2,0,2,0,2,2,5,10,0,No,Rare,1,0,0.4297,0,No,1,1,50.0,3,2,0,0,2.5,1.65,1,0,0,0,0,0,0.57,0,0,0,1,1,0.5809,Critical
ML14676,32,Male,Married,Diploma,P1B,2,Marketing,Hyderabad,Night,3,1,0,11,3,0,687608,1.078,8.4,13.1,2,11,38,3,4,4,3,3.5,4,0,2,6,2,2,5,12,4,Yes,Rare,7,0,0.4212,0,No,0,0,-7.8,6,4,0,0,4.0,3.35,0,0,0,0,0,0,0.27,1,1,0,1,3,0.3541,High
ML14677,51,Female,Married,Diploma,P1B,2,Operations,Pune,Night,9,3,1,30,1,1,497292,0.849,15.7,7.4,5,19,46,1,4,2,4,2.75,1,0,0,4,0,4,4,9,5,Yes,Rare,6,1,0.2841,1,Yes,1,0,15.1,0,1,0,0,1.0,2.65,0,1,1,0,0,0,0.3,1,1,0,1,3,0.2568,Medium
ML14678,29,Male,Married,Bachelor,P1A,1,Sales,Bengaluru,Rotational,7,7,7,7,4,0,515981,0.984,13.3,14.4,3,22,5,3,3,1,3,2.5,4,0,0,2,3,3,8,20,0,Yes,None,6,1,0.5498,0,No,0,0,1.6,8,4,1,0,2.86,2.7,0,0,3,0,0,0,1.0,1,1,0,1,4,0.4163,High
ML14679,31,Female,Married,Master,P4,9,Sales,Pune,Day,2,2,1,9,8,0,3005283,1.116,12.7,12.4,1,15,29,2,3,4,4,3.25,2,0,1,0,1,2,7,17,3,No,Frequent,1,0,0.2146,0,No,0,0,-11.6,16,2,0,0,8.5,3.1,0,0,0,29,0,0,0.22,0,0,0,1,1,0.2242,Medium
ML14680,35,Female,Single,PhD,P5,10,Marketing,Delhi,Day,2,0,0,14,7,0,3705843,0.889,5.3,19.5,5,9,39,4,2,4,3,3.25,3,0,2,2,3,8,8,8,2,Yes,Frequent,2,3,0.5498,1,Yes,1,0,11.1,14,3,1,1,4.0,3.3,0,0,12,39,0,0,0.14,0,0,0,0,4,0.5705,Critical
ML14681,22,Female,Single,Master,P1A,1,Engineering,Chennai,Flexible,10,6,0,1,3,1,481650,0.799,11.0,9.5,4,13,35,3,2,4,3,3.0,1,0,2,1,1,2,4,8,0,No,None,3,2,0.1857,0,No,1,1,20.1,3,1,0,0,0.8,2.95,0,0,6,0,0,1,10.0,0,0,0,0,1,0.1911,Medium
ML14682,22,Male,Married,Diploma,P3B,8,QA,WFH,Night,1,0,0,2,1,2,2243909,1.131,12.3,12.2,5,5,22,3,3,4,4,3.5,1,0,3,4,0,2,5,10,2,Yes,Rare,1,5,0.0502,0,No,0,0,-13.1,0,1,0,0,10.0,3.45,0,0,15,0,1,0,0.5,0,1,1,1,2,0.0824,Low
ML14683,30,Female,Single,Bachelor,P3B,8,Sales,Pune,Day,0,0,0,9,2,0,1828434,0.873,12.5,8.3,3,7,25,3,3,4,2,3.0,2,0,1,1,1,2,3,12,3,No,Rare,3,0,0.2063,1,Yes,1,0,12.7,4,2,0,0,12.0,2.85,0,0,0,0,1,0,0.0,0,0,0,0,1,0.3577,High
ML14684,30,Male,Married,Diploma,P6,11,Engineering,Mumbai,Day,4,4,3,8,1,2,5912626,0.734,3.4,10.5,3,20,6,2,2,3,4,2.75,3,3,2,3,3,4,4,13,4,No,Rare,6,0,0.3677,1,Yes,1,1,26.6,0,0,1,0,3.25,2.75,0,0,0,0,0,0,0.5,1,0,0,1,2,0.1664,Low
ML14685,35,Male,Single,Master,P2A,4,Engineering,WFH,Day,3,2,1,14,0,2,1081563,1.005,10.4,5.7,1,23,17,3,3,3,1,2.5,1,0,1,1,0,5,7,8,3,Yes,Rare,5,5,0.3641,0,No,0,0,-0.5,0,1,0,0,2.67,2.4,0,0,15,0,0,0,0.21,1,0,1,0,1,0.2482,Medium
ML14686,26,Female,Single,Bachelor,P2A,4,Product,Bengaluru,Day,2,2,1,5,0,2,900919,0.727,10.3,16.6,5,14,39,3,3,3,3,3.0,3,0,1,0,1,4,10,14,2,Yes,Rare,5,1,0.3747,0,No,1,1,27.3,0,3,0,0,7.0,3.0,0,0,3,0,0,0,0.4,1,0,0,0,2,0.2311,Medium
ML14687,37,Male,Married,Master,P2B,5,Product,Hyderabad,Day,0,0,0,15,3,1,608947,0.439,13.5,11.2,3,19,9,4,3,3,3,3.25,4,1,1,0,0,2,3,10,1,Yes,Frequent,6,2,0.5498,0,No,1,1,50.0,3,3,0,0,10.0,3.35,0,0,8,9,1,0,0.0,1,0,0,1,2,0.4505,Critical
ML14688,22,Female,Married,Bachelor,P4,9,Engineering,Chennai,Day,2,0,0,2,1,2,2843449,0.838,7.9,10.2,4,10,54,4,3,3,4,3.5,3,2,1,2,2,5,5,12,2,No,None,1,0,0.0502,0,No,1,0,16.2,0,1,0,0,6.0,3.65,0,0,0,0,0,0,1.0,0,0,0,1,1,0.0464,Low
ML14689,33,Female,Married,Master,P3B,8,Engineering,Delhi,Day,6,4,2,13,1,1,1445050,0.504,4.4,14.6,5,19,19,3,1,2,4,2.5,3,0,3,3,2,2,9,11,4,No,Rare,0,0,0.1797,0,No,1,1,49.6,0,3,0,0,1.83,2.75,0,0,0,0,0,0,0.46,0,0,0,1,1,0.1969,Medium
ML14690,36,Female,Single,Bachelor,P2B,5,Finance,Delhi,Rotational,14,1,0,16,0,2,1139550,0.737,5.2,17.7,4,10,29,4,4,2,4,3.5,2,2,2,2,1,3,5,16,0,Yes,Rare,4,0,0.0633,0,No,1,1,26.3,0,0,0,0,1.14,3.7,0,0,0,0,0,1,0.88,1,1,0,0,3,0.1458,Low
ML14691,36,Male,Single,PhD,P1C,3,Engineering,Bengaluru,Flexible,1,0,0,16,2,0,665043,0.608,10.5,21.4,2,18,59,3,2,4,2,2.75,1,1,2,5,0,4,8,19,1,No,Rare,3,1,0.5498,0,No,1,1,39.2,4,0,0,0,19.0,2.65,0,0,3,0,1,0,0.06,0,0,0,0,1,0.5902,Critical
ML14692,32,Male,Single,Bachelor,P3B,8,Operations,Pune,Rotational,7,5,4,10,0,1,2440716,1.23,13.6,5.8,3,11,32,2,4,3,4,3.25,3,1,0,4,0,2,5,10,1,No,Rare,7,1,0.0502,0,No,0,0,-23.0,0,2,0,0,1.43,3.15,0,0,2,0,0,0,0.7,1,1,0,0,1,0.0626,Low
ML14693,28,Male,Single,Master,P4,9,Engineering,Bengaluru,Night,1,0,0,8,2,0,2370617,0.626,7.5,13.5,4,22,59,3,3,3,2,2.75,4,1,2,5,0,5,8,18,0,No,Rare,3,2,0.5498,0,No,1,1,37.4,4,3,0,0,18.0,2.7,0,0,6,0,1,0,0.12,0,1,0,0,2,0.4611,Critical
ML14694,32,Female,Single,Diploma,P2B,5,HR,Chennai,Rotational,13,0,0,12,3,0,1113661,1.024,10.2,14.8,3,6,29,4,4,3,3,3.5,2,2,3,1,0,4,6,13,2,Yes,Rare,7,0,0.0839,0,No,0,0,-2.4,6,0,0,0,1.0,3.55,0,0,0,0,0,1,1.08,1,1,0,0,3,0.1592,Low
ML14695,43,Male,Married,Diploma,P3A,7,Sales,Pune,Day,2,0,0,21,4,0,1204669,0.71,0.8,9.6,4,18,37,2,3,2,1,2.0,3,1,1,1,1,2,6,9,7,Yes,Rare,5,0,0.5498,1,Yes,1,1,29.0,8,2,0,0,4.5,1.9,0,1,0,0,0,0,0.1,1,0,0,1,3,0.601,Critical
ML14696,29,Other,Single,PhD,P2B,5,Finance,Bengaluru,Rotational,0,0,0,8,0,2,1136516,0.716,0.5,6.8,3,10,21,4,3,3,3,3.25,4,0,1,3,0,2,6,13,2,No,Frequent,3,0,0.5496,1,Yes,1,1,28.4,0,4,0,0,13.0,3.35,0,0,0,21,1,0,0.0,0,1,0,0,2,0.3522,High
ML14697,41,Female,Married,Bachelor,P2B,5,Sales,Chennai,Day,0,0,0,21,0,1,1101982,0.938,10.9,15.9,3,19,38,3,4,4,3,3.5,4,0,1,2,5,5,5,12,1,Yes,None,4,2,0.3784,0,No,0,0,6.2,0,4,1,0,12.0,3.35,0,0,6,0,1,0,0.0,1,0,0,1,2,0.2434,Medium
ML14698,43,Male,Married,Diploma,P2C,6,Engineering,Hyderabad,Day,3,1,1,21,0,2,1682548,0.906,10.8,5.4,4,8,54,3,2,4,4,3.25,3,2,0,1,3,4,6,11,7,Yes,Rare,6,1,0.2929,0,No,0,0,9.4,0,1,1,0,3.67,3.25,0,0,3,0,0,0,0.14,1,0,0,1,2,0.1612,Low
ML14699,22,Female,Single,Bachelor,P3B,8,Engineering,Hyderabad,Rotational,8,2,1,0,8,0,1943107,0.722,11.9,12.1,4,17,29,3,4,1,2,2.5,3,0,1,4,1,2,6,18,2,Yes,None,5,1,0.5498,0,No,1,1,27.8,16,3,0,0,2.25,2.6,0,0,3,0,0,0,8.0,1,1,0,0,4,0.6275,Critical
ML14700,32,Male,Married,Bachelor,P6,11,Engineering,WFH,Day,10,10,8,10,1,2,6162638,1.02,0.6,6.5,3,23,59,3,4,4,4,3.75,3,0,1,6,0,2,5,15,4,No,None,4,5,0.0502,0,No,0,0,-2.0,0,3,0,0,1.5,3.65,0,0,15,0,0,1,1.0,1,0,1,1,0,0.0298,Low
ML14701,26,Male,Married,Diploma,P2B,5,Engineering,Pune,Rotational,8,0,0,4,1,2,1064413,0.692,14.8,10.2,5,23,52,4,4,3,2,3.25,2,2,3,4,0,5,9,12,3,No,Rare,5,0,0.1083,0,No,1,1,30.8,0,0,0,0,1.5,3.25,0,0,0,0,0,0,2.0,1,1,0,1,2,0.1044,Low
ML14702,22,Male,Married,Bachelor,P2A,4,Infra,Hyderabad,Rotational,1,1,0,0,3,0,911588,0.913,6.8,2.3,5,12,32,2,4,3,3,3.0,3,0,1,3,2,5,10,10,2,Yes,None,7,2,0.4575,0,No,0,0,8.7,6,3,0,0,10.0,2.85,0,1,4,0,1,0,1.0,1,1,0,1,3,0.4313,High
ML14703,40,Female,Married,Bachelor,P2A,4,Sales,Bengaluru,Day,8,4,0,18,1,1,1090808,1.019,6.6,4.8,3,18,14,4,2,3,4,3.25,1,1,3,0,2,2,5,14,4,Yes,Frequent,5,1,0.0502,0,No,0,0,-1.9,0,0,0,0,1.75,3.45,0,0,4,14,0,0,0.44,1,0,0,1,1,0.13,Low
ML14704,37,Female,Married,Master,P1B,2,Sales,Bengaluru,Day,8,6,4,15,3,1,692182,1.022,11.7,1.0,4,21,4,3,4,4,3,3.5,3,0,0,6,0,2,6,17,3,Yes,Frequent,0,0,0.1153,1,Yes,0,0,-2.2,3,3,0,0,2.12,3.35,0,0,0,4,0,0,0.53,0,0,0,1,1,0.125,Low
ML14705,36,Male,Married,Master,P2A,4,Engineering,Bengaluru,Night,1,1,1,15,6,0,861330,0.626,9.3,23.3,3,18,8,3,3,3,2,2.75,3,1,0,1,2,2,4,15,1,No,Frequent,2,0,0.5498,0,No,1,1,37.4,12,2,0,0,15.0,2.7,0,0,0,8,1,0,0.07,0,1,0,1,3,0.6308,Critical
ML14706,25,Male,Divorced,Bachelor,P1A,1,Operations,Mumbai,Rotational,3,0,0,5,6,0,421886,0.814,15.8,2.8,5,23,34,3,3,4,3,3.25,1,0,0,2,0,2,10,12,2,No,None,4,0,0.2558,1,Yes,1,0,18.6,12,1,0,0,4.0,3.15,0,0,0,0,0,0,0.6,1,1,0,0,3,0.3311,High
ML14707,35,Male,Married,PhD,P2B,5,QA,Mumbai,Rotational,1,0,0,15,2,1,1152104,0.762,11.9,14.4,5,12,28,4,3,1,2,2.5,3,1,1,3,3,3,13,16,2,No,Rare,1,0,0.2243,0,No,1,1,23.8,1,2,1,0,16.0,2.75,0,0,0,0,1,0,0.07,0,1,0,1,3,0.2406,Medium
ML14708,23,Male,Married,Diploma,P1B,2,Legal,Hyderabad,Day,3,1,1,1,2,0,653035,0.896,15.2,6.2,5,11,27,2,2,2,1,1.75,3,2,0,6,0,6,6,9,2,No,Frequent,2,1,0.1946,0,No,1,0,10.4,4,1,0,0,3.0,1.7,1,0,2,27,0,0,3.0,0,0,0,1,1,0.3255,High
ML14709,34,Male,Married,Other,P2A,4,Marketing,Pune,Rotational,6,2,2,14,1,2,1114004,1.105,7.3,0.0,2,8,9,3,2,3,2,2.5,4,2,2,0,0,7,7,10,0,No,Frequent,2,0,0.0971,1,Yes,0,0,-10.5,0,2,0,0,1.67,2.5,0,0,0,9,0,0,0.43,0,1,0,1,1,0.083,Low
ML14710,28,Female,Married,Bachelor,P4,9,Product,Bengaluru,Day,5,5,2,8,2,1,2300736,0.674,13.9,11.3,5,24,20,2,1,2,4,2.25,2,1,1,5,1,3,5,16,0,Yes,Rare,5,2,0.2333,0,No,1,1,32.6,1,1,0,0,3.2,2.4,0,1,4,0,0,0,0.62,1,0,0,1,2,0.2748,Medium
ML14711,42,Female,Divorced,Master,P1C,3,Sales,Hyderabad,Day,6,1,0,21,2,0,759959,0.977,0.1,22.9,3,12,55,3,3,4,1,2.75,3,1,2,6,1,1,7,17,3,Yes,Frequent,6,1,0.5498,1,Yes,0,0,2.3,4,2,0,0,2.83,2.55,0,0,3,55,0,0,0.29,1,0,0,0,1,0.6537,Critical
ML14712,31,Male,Married,Diploma,P3A,7,Product,Delhi,Night,0,0,0,10,0,1,1290155,0.616,8.7,6.1,5,6,41,4,4,3,4,3.75,4,1,1,2,0,3,5,9,4,No,Rare,4,2,0.0936,1,Yes,1,1,38.4,0,3,0,0,9.0,3.85,0,0,8,0,1,0,0.0,1,1,0,1,2,0.1319,Low
ML14713,35,Female,Married,Bachelor,P5,10,Legal,Bengaluru,Day,8,0,0,14,4,0,4496685,0.919,3.6,19.2,4,6,58,3,4,3,3,3.25,3,0,1,1,1,1,5,9,1,No,Rare,6,0,0.1359,0,No,0,0,8.1,8,3,0,0,1.12,3.2,0,0,0,0,0,0,0.57,1,0,0,1,1,0.1575,Low
ML14714,35,Female,Married,Master,P2C,6,Engineering,Pune,Day,1,0,0,15,0,1,1377276,0.741,9.5,19.8,5,23,44,3,1,3,4,2.75,3,0,1,6,2,2,7,19,1,No,Rare,6,0,0.3489,0,No,1,1,25.9,0,3,0,0,19.0,2.9,0,0,0,0,1,0,0.07,1,0,0,1,1,0.2404,Medium
ML14715,33,Female,Married,Bachelor,P1C,3,Finance,Bengaluru,Day,3,2,2,11,3,0,886638,0.86,9.7,4.6,5,9,36,4,4,3,3,3.5,3,0,1,2,4,4,7,11,1,No,None,0,2,0.0502,0,No,1,0,14.0,6,3,1,0,3.67,3.55,0,0,8,0,0,0,0.27,0,0,0,1,3,0.1215,Low
ML14716,34,Female,Single,Bachelor,P2A,4,Sales,Hyderabad,Rotational,1,1,1,13,0,1,886126,0.906,12.8,1.4,1,12,53,3,3,3,3,3.0,3,0,0,0,1,3,5,10,1,No,None,0,1,0.4542,0,No,0,0,9.4,0,3,0,0,10.0,3.0,0,0,3,0,1,0,0.08,0,1,0,0,1,0.2927,Medium
ML14717,36,Male,Married,Bachelor,P3A,7,Engineering,Chennai,Flexible,5,0,0,16,0,1,1618627,0.758,10.0,6.1,4,22,27,4,3,4,4,3.75,1,0,0,5,1,3,5,16,4,No,Rare,3,1,0.0502,0,No,1,1,24.2,0,1,0,0,3.2,3.8,0,0,4,0,0,0,0.31,0,0,0,1,1,0.0965,Low
ML14718,26,Male,Single,Master,P2C,6,Product,Bengaluru,Flexible,0,0,0,6,1,1,1489066,0.812,6.1,15.4,4,13,59,1,3,3,3,2.5,3,2,1,1,0,2,9,13,2,No,Rare,0,1,0.4385,1,Yes,1,0,18.8,0,1,0,0,13.0,2.3,0,0,1,0,1,0,0.0,0,0,0,0,1,0.2801,Medium
ML14719,37,Male,Married,Master,P1B,2,Engineering,Mumbai,Day,0,0,0,15,8,0,468011,0.516,7.2,0.0,3,18,58,4,1,3,4,3.0,2,2,2,2,1,3,7,10,0,No,None,0,0,0.5498,0,No,1,1,48.4,16,0,0,0,10.0,3.25,0,0,0,0,1,0,0.0,0,0,0,1,2,0.5204,Critical
ML14720,40,Female,Married,Bachelor,P2B,5,Operations,Delhi,Day,0,0,0,20,2,1,931731,0.77,9.8,12.5,5,4,39,4,3,2,4,3.25,2,1,1,4,1,3,8,18,2,Yes,Rare,4,1,0.2768,0,No,1,1,23.0,1,1,0,0,18.0,3.5,0,0,4,0,1,0,0.0,1,0,0,1,2,0.1817,Medium
ML14721,37,Male,Divorced,Master,P2C,6,Infra,Bengaluru,Rotational,0,0,0,15,6,0,1261749,0.78,6.4,10.5,2,15,6,4,3,3,3,3.25,3,1,2,2,2,3,5,17,2,No,Frequent,0,2,0.4921,1,Yes,1,1,22.0,12,2,0,0,17.0,3.35,0,0,8,6,1,0,0.0,0,1,0,0,3,0.3472,High
ML14722,31,Male,Single,Bachelor,P1C,3,Finance,Pune,Day,0,0,0,9,4,0,808661,0.859,13.8,6.7,5,15,13,3,3,3,3,3.0,3,2,2,2,2,2,6,16,0,No,Rare,0,1,0.2528,1,Yes,1,0,14.1,8,1,0,0,16.0,3.0,0,0,3,0,1,0,0.0,0,0,0,0,2,0.2484,Medium
ML14723,35,Male,Married,Bachelor,P3A,7,Sales,Pune,Day,22,19,2,15,2,1,1831136,1.08,7.5,7.5,4,7,21,3,4,3,1,2.75,3,1,4,0,1,3,5,15,3,No,Frequent,3,0,0.0502,0,No,0,0,-8.0,1,2,0,0,0.68,2.6,0,0,0,21,0,1,1.47,0,0,0,1,0,0.0648,Low
ML14724,31,Male,Married,Diploma,P1A,1,Marketing,Bengaluru,Day,6,1,0,11,3,1,416848,0.771,13.1,9.1,3,4,24,2,3,3,3,2.75,3,1,1,1,1,5,8,10,1,Yes,Rare,7,0,0.5498,0,No,1,1,22.9,3,2,0,0,1.67,2.65,0,1,0,0,0,0,0.55,1,0,0,1,2,0.3559,High
ML14725,33,Male,Married,Bachelor,P2A,4,Legal,Chennai,Night,1,1,0,11,2,0,752237,0.665,6.3,10.4,4,5,39,3,3,4,3,3.25,1,1,0,0,1,3,8,19,0,No,None,7,1,0.4623,1,Yes,1,1,33.5,4,0,0,0,19.0,3.15,0,0,3,0,1,0,0.09,1,1,0,1,2,0.4975,Critical
ML14726,24,Male,Single,PhD,P4,9,Engineering,Hyderabad,Rotational,1,1,0,4,5,0,2494875,0.721,11.5,18.2,4,15,30,3,4,4,2,3.25,3,2,3,2,0,2,4,14,2,No,Frequent,1,2,0.5498,1,Yes,1,1,27.9,10,1,0,0,14.0,3.05,0,0,6,30,1,0,0.25,0,1,0,0,3,0.4434,High
ML14727,45,Female,Married,Bachelor,P1C,3,Sales,Bengaluru,Day,2,0,0,23,1,2,790038,0.927,8.2,7.9,3,24,31,3,4,4,3,3.5,3,0,2,1,1,3,8,14,4,No,Rare,2,1,0.0502,0,No,0,0,7.3,0,3,0,0,7.0,3.35,0,0,3,0,0,0,0.09,0,0,0,1,0,0.0709,Low
